x,y,z
1123177.32954,1778319.51667,3838.12407921
1123174.25305,1778320.2914,3838.27304806
1123172.72744,1778320.55046,3838.34166035
1123171.17988,1778320.66926,3838.40909964
1123169.60383,1778320.61748,3838.47518877
1123167.99177,1778320.36558,3838.5398044
1123166.33531,1778319.88583,3838.60288561
1123162.52465,1778322.03635,3838.64437711
1123164.76281,1778319.02922,3838.66504127
1123160.34488,1778323.49259,3838.66884675
1123158.17457,1778327.46412,3838.66085551
1123156.45188,1778331.61978,3838.65679011
1123181.96401,1778320.00891,3837.65499827
1123183.28,1778318.20309,3837.7224398
1123182.01752,1778318.69677,3837.78819829
1123180.45031,1778319.43026,3837.8570887
1123183.62756,1778319.10041,3837.59477473
1123181.5743,1778317.9237,3837.92063683
1123180.18906,1778318.42127,3837.99255019
1123178.84242,1778318.88781,3838.06138576
1123185.02706,1778318.54579,3837.52297751
1123186.37327,1778318.00983,3837.45424684
1123119.5047,1777833.85213,3837.04147994
1123119.32217,1777838.0645,3837.11248728
1123119.22356,1777842.38873,3837.18157651
1123119.21059,1777846.82863,3837.24883646
1123119.28599,1777851.39006,3837.31432992
1123119.45353,1777856.08147,3837.37809514
1123119.61256,1777859.66395,3837.42361067
1123119.8243,1777863.31488,3837.46789929
1123120.41106,1777868.66584,3837.53480511
1123120.76094,1777873.55372,3837.58421877
1123121.18914,1777877.48192,3837.6239916
1123121.74342,1777881.91461,3837.66637082
1123122.53431,1777887.25073,3837.7148116
1123118.17492,1777832.07147,3836.93698754
1123120.03884,1777830.83466,3837.00574777
1123121.15522,1777830.62651,3837.05623409
1123121.01362,1777833.76602,3837.10992511
1123120.88725,1777838.05381,3837.1796566
1123120.84459,1777842.45403,3837.24755952
1123120.88758,1777846.97134,3837.3137078
1123121.01922,1777851.61262,3837.37815089
1123120.77594,1777856.30135,3837.42469133
1123121.33322,1777858.77097,3837.46926604
1123121.69632,1777863.72827,3837.52908559
1123122.12813,1777868.45238,3837.58276157
1123122.28351,1777874.01047,3837.62963284
1123123.00308,1777876.68129,3837.66720611
1123123.58395,1777881.95907,3837.71393578
1123140.06442,1777837.39148,3837.82544233
1123138.91515,1777840.7332,3837.82407568
1123138.2593,1777838.12642,3837.78152876
1123113.34591,1777830.81089,3836.58851227
1123114.69198,1777829.27724,3836.64088938
1123115.87375,1777829.18835,3836.72392977
1123117.2354,1777828.28242,3836.78733894
1123118.54252,1777828.10928,3836.86215375
1123098.86136,1777869.42189,3835.26692887
1123098.48499,1777872.86187,3835.18441242
1123098.99213,1777867.66747,3835.31898159
1123099.73244,1777863.69666,3835.38917817
1123100.3186,1777860.29989,3835.4640624
1123100.48402,1777858.70288,3835.51943381
1123101.37258,1777854.95709,3835.58782454
1123102.27983,1777851.47793,3835.65306861
1123102.58014,1777849.99296,3835.70527941
1123103.42854,1777846.9588,3835.78425696
1123103.78193,1777845.52019,3835.85352083
1123104.93899,1777842.36086,3835.91955828
1123105.39645,1777841.1144,3835.98715563
1123106.60502,1777838.32914,3836.04782118
1123107.40863,1777836.73438,3836.11932976
1123108.87324,1777833.86891,3836.18760784
1123109.36905,1777833.41052,3836.25530803
1123110.39576,1777832.1788,3836.33623175
1123112.0264,1777829.40912,3836.38806006
1123112.73344,1777829.07482,3836.45401154
1123113.81579,1777828.03587,3836.51662557
1123115.06466,1777827.29433,3836.5984909
1123116.36583,1777825.98904,3836.65532967
1123117.72082,1777824.65855,3836.71085969
1123118.95854,1777824.52795,3836.79056315
1123097.95061,1777876.815,3835.10712165
1123120.36381,1777823.57425,3836.85169536
1123119.92152,1777827.8474,3836.93323859
1123132.32471,1777823.12965,3837.40385831
1123130.69231,1777823.05265,3837.33842981
1123136.34049,1777837.6572,3837.72083562
1123134.59841,1777837.54298,3837.6664812
1123132.64601,1777836.91178,3837.59745208
1123132.4552,1777832.20194,3837.53447061
1123132.34891,1777827.60985,3837.46995359
1123136.73697,1777842.66112,3837.78059701
1123134.80692,1777842.1713,3837.72008445
1123133.01331,1777841.9372,3837.66356638
1123137.37343,1777845.26994,3837.82143441
1123131.08687,1777841.38437,3837.5971298
1123130.86219,1777836.62624,3837.53478784
1123130.72334,1777831.98914,3837.47091592
1123130.66733,1777827.46622,3837.40548055
1123126.26985,1777819.00716,3837.06556034
1123126.63287,1777814.62333,3836.98365479
1123127.02604,1777811.0951,3836.91511452
1123129.0968,1777823.02542,3837.27226907
1123127.53778,1777823.04732,3837.20535304
1123126.01538,1777823.1183,3837.13764769
1123124.53024,1777823.23894,3837.06910565
1123124.83685,1777819.19556,3836.99574596
1123125.06196,1777815.76003,3836.92378563
1123125.70044,1777811.42146,3836.842389
1123127.07453,1777826.16686,3837.24062878
1123125.50563,1777826.22511,3837.17319244
1123128.6608,1777826.20721,3837.30732325
1123129.84661,1777826.29771,3837.35627548
1123124.36022,1777826.32813,3837.1230515
1123155.00249,1778299.97038,3839.18851413
1123128.93217,1778278.81333,3838.80374583
1123127.16508,1778283.99134,3838.78254749
1123124.46616,1778299.90382,3839.00339463
1123123.93991,1778297.16649,3838.9628367
1123125.1219,1778294.22531,3838.9568065
1123123.93972,1778293.92045,3838.91122355
1123124.56225,1778291.05369,3838.87265661
1123125.43453,1778287.73435,3838.79636866
1123125.30757,1778305.18361,3839.05339654
1123126.7379,1778309.75382,3839.08564187
1123126.65299,1778314.57515,3839.09948699
1123128.27165,1778318.42221,3839.10998131
1123145.78995,1778314.04355,3839.0014689
1123144.03703,1778318.48547,3838.9946279
1123150.31376,1778305.32794,3839.06400812
1123148.74542,1778307.87891,3839.03542285
1123147.504,1778310.23909,3839.01815673
1123153.31638,1778301.52586,3839.13761845
1123151.89522,1778303.20413,3839.098936
1123129.55366,1778278.07304,3838.72606466
1123128.00698,1778282.36797,3838.72916683
1123126.15481,1778286.23858,3838.7172113
1123123.4142,1778291.19857,3838.79069029
1123124.27088,1778289.34277,3838.72666919
1123129.86221,1778322.91797,3839.11098383
1123132.66422,1778321.88627,3839.09780474
1123134.51892,1778322.87653,3839.08382745
1123137.54674,1778322.74028,3839.05578025
1123140.06719,1778322.93128,3839.02665714
1123142.47792,1778322.95742,3838.99536997
1123150.26979,1778310.06748,3839.00007758
1123148.65652,1778313.34651,3838.97855244
1123146.81861,1778317.58856,3838.96568499
1123153.46958,1778305.23207,3839.06028727
1123151.89522,1778307.37026,3839.02779315
1123145.21911,1778321.8675,3838.96200831
1123156.64433,1778302.26609,3839.13346081
1123155.04503,1778303.33217,3839.10085656
1123158.20085,1778300.65041,3839.19428288
1123131.46622,1778327.41164,3839.10266612
1123133.20152,1778327.30545,3839.09021164
1123136.21769,1778327.31431,3839.06171605
1123138.96913,1778326.35235,3839.03138637
1123141.01348,1778327.52717,3839.00044846
1123143.68783,1778326.36895,3838.96456326
1123053.34921,1777990.74712,3833.78218131
1123052.20296,1777992.13835,3833.84861864
1123051.22407,1777993.55519,3833.91664422
1123050.21181,1777995.23671,3833.98263352
1123049.37719,1777996.96977,3834.0526378
1123048.56808,1777998.72115,3834.10822886
1123047.53778,1778001.37111,3834.18659577
1123046.98551,1778003.18799,3834.24191572
1123046.31595,1778005.85628,3834.31741372
1123045.55281,1778008.78604,3834.38353794
1123045.00802,1778011.72985,3834.45133912
1123044.47647,1778015.16966,3834.52426554
1123044.0544,1778018.70961,3834.59425851
1123043.8845,1778020.87602,3834.63658924
1123043.59507,1778024.97067,3834.70970453
1123043.41162,1778029.18758,3834.78048547
1123043.32367,1778033.52497,3834.84919517
1123043.32178,1778037.97986,3834.91605954
1123043.39733,1778042.54793,3834.98127941
1123043.54253,1778047.22359,3835.04503704
1123043.75026,1778052.00017,3835.10749858
1123044.36101,1778055.66166,3835.16986159
1123054.37099,1777989.72204,3833.71510426
1123055.62027,1777988.18116,3833.77704099
1123054.53075,1777989.40107,3833.84919918
1123053.40028,1777990.8916,3833.91581611
1123052.47158,1777992.40016,3833.98750671
1123051.43702,1777994.21712,3834.05087719
1123050.81265,1777995.90181,3834.13178319
1123049.60225,1777998.28131,3834.18159085
1123049.21197,1778000.23803,3834.2660986
1123048.20193,1778002.78072,3834.31545853
1123047.37872,1778006.00011,3834.396357
1123047.0389,1778007.77922,3834.44141427
1123046.4172,1778011.24999,3834.51904081
1123045.88265,1778014.9501,3834.59480734
1123045.58486,1778017.78566,3834.65080756
1123045.34157,1778020.73487,3834.70590785
1123045.08853,1778024.86757,3834.7782528
1123044.93725,1778029.12236,3834.84835128
1123044.87817,1778033.4974,3834.91644604
1123044.90258,1778037.98952,3834.98275095
1123045.00253,1778042.5941,3835.04746034
1123045.17072,1778047.30515,3835.11075344
1123045.4005,1778052.11558,3835.17279526
1123028.81671,1778157.97535,3834.78255079
1123029.11728,1778162.58682,3834.71897382
1123029.37101,1778166.5399,3834.64261115
1123030.15886,1778170.4829,3834.58399015
1123030.21032,1778172.05712,3834.52787552
1123030.90663,1778175.197,3834.44878108
1123031.16863,1778176.77597,3834.38353794
1123032.49265,1778180.00309,3834.31935286
1123033.11589,1778181.60902,3834.26062607
1123034.13147,1778183.75637,3834.18411975
1123034.95619,1778185.31374,3834.1151056
1123031.87123,1778167.81518,3833.04716184
1123032.63816,1778171.02387,3833.12302454
1123033.46669,1778173.32248,3833.16635691
1123033.87367,1778175.76294,3833.24472456
1123034.54623,1778178.21355,3833.31445948
1123013.25184,1778319.0432,3839.73194724
1123014.28967,1778319.63126,3839.65214822
1123043.46619,1778332.47726,3838.65951548
1123046.44606,1778330.48008,3838.66079835
1123048.11618,1778329.09677,3838.65776035
1123050.70075,1778326.42836,3838.66144571
1123052.83887,1778323.77979,3838.66311841
1123055.03043,1778320.68037,3838.65985179
1123056.86852,1778317.84811,3838.64673671
1123058.9465,1778313.74418,3838.66110123
1123060.7969,1778309.96225,3838.65599636
1123062.51506,1778305.6737,3838.67026965
1123064.17046,1778301.37298,3838.6728397
1123065.73649,1778296.94638,3838.67310226
1123067.21429,1778292.37539,3838.67084098
1123068.60531,1778287.78151,3838.65688843
1123069.82452,1778282.77139,3838.66126083
1123070.8986,1778277.89918,3838.64976812
1123072.24187,1778269.83679,3838.65959775
1123071.59863,1778273.93185,3838.65985179
1123072.91194,1778264.78811,3838.66470933
1123073.76239,1778255.96133,3838.66139228
1123073.36022,1778260.56837,3838.65985179
1123074.1274,1778251.11994,3838.66768899
1123074.5212,1778242.52877,3838.66234014
1123074.30188,1778247.20489,3838.65985179
1123074.6449,1778238.2959,3838.65985179
1123039.28444,1778334.05242,3838.72666919
1123040.41941,1778333.8455,3838.67541292
1123035.36155,1778334.61534,3838.79406785
1123036.94562,1778334.61499,3838.72723991
1123038.53133,1778334.48207,3838.66048631
1123039.86104,1778334.3238,3838.59408831
1123041.60388,1778333.68996,3838.59221006
1123044.94181,1778331.95431,3838.59138511
1123047.66232,1778330.06762,3838.57872376
1123049.74395,1778328.0318,3838.59707474
1123052.35741,1778325.37766,3838.57644808
1123054.19252,1778322.78732,3838.59405561
1123056.362,1778319.40733,3838.60087288
1123058.21879,1778316.33494,3838.59303438
1123060.0243,1778312.99795,3838.58423227
1123061.87569,1778308.83396,3838.59231135
1123063.52156,1778304.77875,3838.59612813
1123065.15656,1778300.41008,3838.59514391
1123066.68037,1778295.80564,3838.59607356
1123068.03776,1778291.29601,3838.59127331
1123069.25281,1778286.7736,3838.5822497
1123070.79645,1778279.27699,3838.59303438
1123070.0907,1778282.84084,3838.59303438
1123071.67126,1778274.11327,3838.59237836
1123072.41606,1778268.58798,3838.59303438
1123073.18733,1778260.75611,3838.59416823
1123072.80727,1778265.02286,3838.59303438
1123073.73997,1778251.58149,3838.5952187
1123073.50469,1778256.11388,3838.59303438
1123073.96071,1778246.46255,3838.6024282
1122962.14999,1778155.97369,3839.46166063
1122963.15013,1778154.37072,3839.52829689
1122962.10248,1778155.8393,3839.59529544
1122960.9123,1778157.61656,3839.66199831
1122962.30402,1778156.40933,3839.32802583
1122963.21893,1778154.59269,3839.39412075
1122961.11701,1778157.53338,3839.7950595
1122962.14101,1778155.94827,3839.72893025
1122960.1152,1778159.12886,3839.86301702
1122963.55453,1778154.82005,3839.27136347
1122963.743,1778156.02489,3839.12757361
1122964.55649,1778153.92083,3839.19332938
1122965.68704,1778152.9312,3839.12336249
1122964.31036,1778152.82535,3839.45663303
1122964.4038,1778152.68546,3839.59515123
1122965.28348,1778151.47304,3839.52847804
1122963.09345,1778154.51819,3839.65670667
1122964.33811,1778153.22347,3839.32909784
1122965.31563,1778151.56398,3839.39484323
1122963.29382,1778154.6563,3839.79634907
1122964.26542,1778153.19583,3839.72796518
1122962.24339,1778156.23786,3839.86256506
1122961.21711,1778157.83674,3839.92878977
1122965.46394,1778151.98347,3839.26120842
1122966.34342,1778151.10321,3839.21069155
1122967.75157,1778149.86559,3839.13033184
1123078.49565,1778264.68924,3836.72217689
1123078.65005,1778265.95591,3836.78896448
1123079.18159,1778269.47736,3836.78896448
1123079.07363,1778269.6459,3836.8510238
1123079.70488,1778273.93185,3836.85578188
1123079.45325,1778273.92306,3836.92251955
1123079.74174,1778278.31361,3836.99159723
1123079.85853,1778282.22272,3837.0593283
1123079.95859,1778286.87554,3837.12946083
1123079.82503,1778290.90735,3837.20235826
1123134.04853,1778295.57585,3837.98036729
1123131.80007,1778298.3544,3838.00786797
1123129.96024,1778301.39238,3837.99118889
1123127.89531,1778304.3158,3837.97609202
1123078.34569,1778264.76908,3836.85463571
1123078.67278,1778268.53911,3836.92259929
1123078.64304,1778270.12029,3836.9782807
1123079.12366,1778273.93185,3836.98941669
1123078.84026,1778274.42745,3837.04811255
1123079.33545,1778278.38634,3837.05623409
1123078.94751,1778278.80213,3837.1165703
1123079.44543,1778282.84084,3837.1230515
1123079.09038,1778283.68904,3837.17718555
1123079.45297,1778287.29533,3837.1898689
1123078.90995,1778287.75843,3837.25012365
1123079.351,1778291.74982,3837.25668631
1123078.75819,1778292.35657,3837.31535981
1123132.57214,1778295.73694,3838.04996956
1123130.22197,1778298.28787,3838.07382304
1123128.35019,1778301.08535,3838.05817691
1123126.40855,1778303.55489,3838.04734843
1123072.32251,1778268.91835,3835.57538178
1123072.39669,1778270.33616,3835.51943381
1123073.00831,1778273.93185,3835.51943381
1123072.94996,1778274.22324,3835.45203009
1123073.60472,1778278.15127,3835.38552383
1123073.89269,1778279.33849,3835.31898159
1123074.48302,1778282.84084,3835.31898159
1123074.68038,1778282.91705,3835.25274694
1123075.54538,1778286.36159,3835.18534679
1123076.08241,1778287.30369,3835.11726954
1123071.88646,1778264.53283,3835.64966453
1123072.50396,1778265.52281,3835.72866109
1123072.80508,1778265.02286,3835.78670342
1123077.1134,1778291.12232,3835.06263219
1123077.83586,1778291.857,3834.98647734
1123078.6422,1778292.38059,3834.90777374
1123079.28315,1778296.20432,3834.91807717
1123079.75189,1778295.61183,3834.86046203
1123080.69262,1778296.06361,3834.78535606
1123081.82667,1778296.78965,3834.70825888
1123082.65468,1778300.65881,3834.71762496
1123083.17595,1778299.69964,3834.66565704
1123071.68954,1778265.02286,3835.58625121
1123071.50024,1778265.13112,3835.518843
1123072.1004,1778269.20721,3835.45307067
1123072.30119,1778270.44483,3835.385799
1123072.89238,1778273.93185,3835.385799
1123073.02009,1778274.1332,3835.31995729
1123073.81069,1778277.89047,3835.2617896
1123074.33775,1778279.00813,3835.18084044
1123074.95134,1778282.84084,3835.18534679
1123075.21519,1778282.46183,3835.12524276
1123075.88381,1778283.43304,3835.04888461
1123076.51939,1778287.29533,3835.05171198
1123076.89202,1778286.83168,3834.99265417
1123077.61043,1778287.26511,3834.91764744
1123078.86919,1778290.64385,3834.85125977
1123079.74247,1778291.43682,3834.78364617
1123080.76295,1778292.23532,3834.71013525
1123082.47696,1778296.20432,3834.65080756
1123073.60326,1778255.30261,3834.53147839
1123076.70461,1778268.70442,3834.59669865
1123075.65311,1778264.0569,3834.58399015
1123073.80138,1778257.05299,3834.58399015
1123074.75281,1778260.56837,3834.58399015
1123080.65749,1778287.96962,3834.64032283
1123079.40271,1778282.94502,3834.6527342
1123078.19941,1778277.75319,3834.66084846
1123077.23243,1778272.92953,3834.65080756
1123055.15038,1778203.74722,3833.10523478
1123055.87951,1778206.54723,3833.18159088
1123056.68709,1778209.13411,3833.24764207
1123057.42304,1778211.50324,3833.31393202
1123058.18237,1778213.8138,3833.38127688
1123058.9693,1778216.04647,3833.44822476
1123059.78057,1778218.20239,3833.51491169
1123060.60525,1778220.26695,3833.58093591
1123061.47364,1778222.32265,3833.6485465
1123062.46637,1778224.48494,3833.71338471
1123063.14286,1778226.01939,3833.77241011
1123064.08774,1778228.06048,3833.84807181
1123064.93652,1778229.87351,3833.91670853
1123065.93382,1778231.97984,3833.98263352
1123066.84192,1778233.9783,3834.0495297
1123067.68547,1778235.93439,3834.11626832
1123068.55594,1778238.07712,3834.18270706
1123068.93494,1778239.23815,3834.24990313
1123070.12558,1778242.51846,3834.31610832
1123070.42788,1778243.81229,3834.38353794
1123071.48107,1778247.40238,3834.45114678
1123072.34491,1778250.90563,3834.51717275
1123075.60087,1778265.52371,3834.64121538
1123076.45444,1778269.47736,3834.65080756
1123074.41707,1778260.93602,3834.64944644
1123079.64132,1778287.36582,3834.7173167
1123078.52233,1778282.34402,3834.725872
1123077.08659,1778274.52616,3834.70726777
1123077.79663,1778278.38634,3834.71762496
1123076.00509,1778269.83485,3834.71672229
1123072.43997,1778252.12064,3834.57350068
1123073.14983,1778256.11379,3834.65081023
1123053.90858,1778203.42149,3833.17898036
1123054.8268,1778206.48532,3833.26078018
1123052.96992,1778200.87161,3833.12838131
1123055.27102,1778208.02302,3833.30696691
1123056.20964,1778210.76674,3833.38465162
1123056.82372,1778212.54401,3833.43987699
1123057.83503,1778215.14757,3833.51975532
1123058.63199,1778217.09857,3833.58353253
1123059.60617,1778219.32911,3833.65862296
1123060.41304,1778221.05645,3833.71665894
1123061.28063,1778222.86858,3833.78218131
1123062.17712,1778224.68065,3833.84870639
1123062.66681,1778225.74509,3833.91581611
1123064.00861,1778228.31712,3833.98228614
1123064.84579,1778230.01918,3834.05001115
1123066.28271,1778232.99853,3834.11626832
1123066.8432,1778234.31719,3834.18328518
1123067.60389,1778236.16513,3834.24990313
1123068.42916,1778238.33645,3834.3167432
1123069.19248,1778240.58091,3834.38353794
1123069.90061,1778242.94623,3834.45099251
1123070.86947,1778246.37297,3834.51717275
1123071.15441,1778247.92738,3834.57074959
1123033.86505,1778170.69864,3833.0471597
1123034.60051,1778173.60552,3833.11400727
1123021.4956,1778407.35365,3834.85670892
1123017.98158,1778405.9874,3834.85049716
1123025.79406,1778407.76991,3834.77993359
1123024.33232,1778407.98635,3834.85142542
1123029.19199,1778407.79759,3834.77867619
1123022.57314,1778407.7556,3834.91807688
1123122.26397,1777962.14685,3832.45678487
1123120.34355,1777962.10879,3832.50294114
1123124.21819,1777962.1173,3832.40749187
1123126.04698,1777961.47726,3832.36166041
1123118.50257,1777961.16153,3832.55156644
1123116.2704,1777962.90221,3832.58877545
1123114.06301,1777962.14756,3832.64145718
1123112.21269,1777961.29202,3832.6875712
1123109.92478,1777962.76246,3832.7213407
1123107.74017,1777962.29131,3832.77047118
1123104.64819,1777964.20548,3832.81124299
1123105.87839,1777961.29269,3832.81974421
1123103.51879,1777962.59073,3832.85336411
1123128.02318,1777962.04731,3832.30240811
1123129.84733,1777962.11321,3832.2455946
1123131.68098,1777961.83215,3832.18522331
1123133.33859,1777962.74628,3832.11943111
1123134.93141,1777962.80233,3832.05354281
1123136.52196,1777962.11802,3831.98377281
1123137.90251,1777961.94999,3831.91164997
1123139.0596,1777962.09631,3831.84042784
1123140.15017,1777961.50836,3831.76924109
1123141.22675,1777962.89505,3831.65585089
1123140.77134,1777962.1173,3831.71084179
1123142.13061,1777961.71144,3831.57597154
1123142.77627,1777962.58613,3831.44662776
1123142.51767,1777962.1173,3831.51038957
1123143.1983,1777962.89632,3831.30993736
1123143.33525,1777961.65414,3831.36645332
1123143.37565,1777963.03573,3831.17630255
1123143.74242,1777961.45392,3831.2446914
1123095.13968,1777974.95495,3832.83921101
1123097.28615,1777971.49236,3832.8535635
1123098.34858,1777968.53694,3832.87621483
1123099.48343,1777965.47294,3832.89743438
1123101.55422,1777961.62956,3832.90738453
1123125.66093,1777958.492,3832.38880141
1123123.64212,1777957.41821,3832.44993214
1123121.56589,1777957.08529,3832.50569912
1123120.03317,1777956.56611,3832.54757298
1123117.7814,1777958.37923,3832.58816957
1123127.42581,1777957.66281,3832.34312761
1123115.65453,1777957.68976,3832.64277416
1123113.40129,1777956.79687,3832.70201433
1123111.3773,1777958.83692,3832.72821927
1123109.31319,1777957.79847,3832.78413025
1123107.26595,1777957.05472,3832.83839129
1123105.12919,1777958.91917,3832.86424667
1123103.1325,1777957.8846,3832.9228663
1123129.18736,1777956.96695,3832.29345386
1123130.96411,1777956.90174,3832.23604182
1123132.77379,1777957.69,3832.16765929
1123134.34979,1777957.97933,3832.10509753
1123135.93253,1777958.00496,3832.03764183
1123137.45797,1777957.17618,3831.9715616
1123138.86421,1777956.85256,3831.90003376
1123139.90447,1777957.66281,3831.82905304
1123141.25908,1777958.43222,3831.72237589
1123140.66724,1777957.66281,3831.77765919
1123142.29112,1777957.71086,3831.6441949
1123143.29389,1777958.56564,3831.51038957
1123143.18778,1777957.05215,3831.56613719
1123143.9631,1777957.65901,3831.44415523
1123144.48139,1777958.22501,3831.3134381
1123144.62822,1777956.69104,3831.37675477
1123143.43196,1777963.04459,3831.04266775
1123143.84533,1777961.75183,3831.10984307
1123144.85639,1777958.45888,3831.17630255
1123145.19043,1777956.98389,3831.23036234
1123093.62388,1777973.58052,3832.88505119
1123095.18154,1777970.51026,3832.90562305
1123097.22848,1777967.00586,3832.92008828
1123098.34858,1777964.01639,3832.94204135
1123099.46594,1777960.97315,3832.96316501
1123101.21173,1777957.35555,3832.97579861
1123306.46169,1778309.91846,3835.19164531
1123305.03914,1778310.06188,3835.11013454
1123307.6596,1778309.08131,3835.25165801
1123298.61481,1778309.88584,3834.84656555
1123296.83859,1778309.55081,3834.7881015
1123300.37569,1778310.12257,3834.90958592
1123302.03304,1778310.23255,3834.97435379
1123303.58767,1778310.21404,3835.0411028
1123304.65189,1778313.75551,3835.18328184
1123303.22711,1778314.63534,3835.12175064
1123305.8608,1778313.50377,3835.26143416
1123306.71541,1778313.04972,3835.31898159
1123295.02504,1778313.78534,3834.78779952
1123296.74328,1778314.10657,3834.84539929
1123298.61375,1778314.34686,3834.91313937
1123300.26105,1778314.44368,3834.9782668
1123301.81085,1778314.41566,3835.04531953
1123203.69343,1778303.25867,3837.05527338
1123202.19927,1778304.96233,3837.1229491
1123200.91918,1778306.23945,3837.18976036
1123199.00163,1778308.09845,3837.19041934
1123195.11848,1778311.55029,3837.25668631
1123197.43184,1778309.3791,3837.25753086
1123191.44744,1778314.50108,3837.32684362
1123194.12069,1778312.16651,3837.30826214
1123189.83142,1778315.46975,3837.38822239
1123188.43733,1778315.97194,3837.47283323
1123199.86086,1778307.14579,3837.25668631
1123196.24455,1778310.15295,3837.32870552
1123198.96817,1778307.78698,3837.32422354
1123194.58487,1778311.28344,3837.3887133
1123192.61847,1778312.96844,3837.3910747
1123191.07727,1778313.80389,3837.45954621
1123187.39535,1778316.43295,3837.52395592
1123189.83624,1778314.34751,3837.52656208
1123302.93576,1778326.97623,3835.98970089
1123303.15512,1778327.38577,3835.92033823
1123293.32797,1778318.07979,3834.79007529
1123291.64295,1778322.38979,3834.79215941
1123295.36994,1778318.10166,3834.85555323
1123293.45128,1778322.6906,3834.85479659
1123295.27291,1778322.62776,3834.91869605
1123296.65994,1778323.12641,3834.98155633
1123298.3304,1778322.83824,3835.04954312
1123299.83146,1778322.37313,3835.11463786
1123301.16925,1778322.45761,3835.19338062
1123302.43863,1778322.014,3835.26815574
1123304.11405,1778319.40451,3835.31898159
1123304.96708,1778319.05344,3835.39103479
1123305.97967,1778317.68689,3835.4539414
1123296.88352,1778318.60342,3834.91615697
1123298.52251,1778318.68879,3834.98157828
1123300.06882,1778318.65335,3835.04886423
1123301.51434,1778318.55105,3835.11927071
1123302.87868,1778318.19228,3835.19021569
1123304.13662,1778317.74094,3835.26513457
1123305.42099,1778316.17285,3835.31898159
1123306.6181,1778314.57662,3835.37550752
1123245.52754,1778003.15692,3831.911294
1123244.97862,1778002.03831,3831.84651935
1123243.95933,1777998.67929,3831.77765919
1123246.55313,1778006.4172,3831.98118477
1123247.17143,1778007.2625,3832.05574773
1123248.25566,1778011.13482,3832.11052878
1123248.90391,1778011.6096,3832.18695891
1123249.28176,1778011.11673,3832.24538102
1123240.85453,1777989.68421,3831.51038957
1123240.29216,1777988.3183,3831.44535451
1123241.85296,1777992.76488,3831.57924859
1123242.41511,1777994.1737,3831.64402438
1123243.45914,1777997.61234,3831.7126956
1123235.44354,1777975.31729,3831.17696347
1123237.51648,1777980.91501,3831.24311996
1123237.01691,1777980.05093,3831.17646423
1123238.67401,1777984.00938,3831.31120036
1123239.23585,1777985.25227,3831.37675477
1123234.86959,1777974.46519,3831.10948515
1123236.40878,1777978.93191,3831.10948515
1123238.42862,1777984.59037,3831.17565445
1123237.87421,1777983.47289,3831.10948515
1123238.57531,1777984.38977,3831.24311996
1123239.55838,1777987.78993,3831.24311996
1123240.03181,1777988.81788,3831.30974403
1123240.22795,1777988.84426,3831.37675477
1123241.11675,1777992.23302,3831.37675477
1123241.5688,1777993.30177,3831.44315332
1123241.76293,1777993.29875,3831.51038957
1123242.59143,1777996.76788,3831.51038957
1123243.03384,1777997.84265,3831.57596036
1123243.23775,1777997.75325,3831.64402438
1123244.02485,1778001.3546,3831.64402438
1123244.54023,1778002.62414,3831.71407553
1123244.70598,1778002.20774,3831.77765919
1123245.46857,1778006.18632,3831.76815123
1123246.0182,1778007.22681,3831.84849917
1123246.21695,1778006.66223,3831.911294
1123246.93582,1778010.7066,3831.90359433
1123247.54707,1778011.73784,3831.98193889
1123247.81507,1778011.11673,3832.0449288
1123248.48614,1778015.16842,3832.03782013
1123249.16017,1778016.11216,3832.11436482
1123249.53912,1778015.57122,3832.17856361
1123233.502,1777971.57685,3831.04000464
1123095.94413,1777886.8979,3834.99497664
1123097.23431,1777880.83046,3835.05171198
1123097.19151,1777882.64162,3834.99686825
1123095.38147,1777891.32408,3834.91344105
1123096.81407,1777886.35847,3834.91768844
1123098.24871,1777877.48192,3835.05171198
1123099.33002,1777873.98983,3835.05171198
1123098.64379,1777877.97263,3834.99325223
1123099.41314,1777872.18603,3835.10406363
1123099.86351,1777868.43297,3835.18663637
1123100.36146,1777864.83123,3835.26465852
1123100.47416,1777863.13294,3835.31898159
1123101.25976,1777859.15588,3835.38980539
1123101.88101,1777855.81525,3835.46363818
1123102.05735,1777854.25694,3835.51943381
1123102.98152,1777850.57595,3835.58732181
1123103.94124,1777847.09565,3835.65306861
1123104.31901,1777845.37351,3835.71652519
1123105.12648,1777842.56487,3835.80111246
1123105.76141,1777840.72935,3835.84296124
1123106.60903,1777838.35912,3835.92636381
1123107.50168,1777836.1899,3835.98712323
1123108.63777,1777833.66948,3836.05397304
1123109.20713,1777832.6603,3836.12009584
1123110.21721,1777830.8706,3836.18760784
1123111.2411,1777829.23328,3836.25137907
1123112.19946,1777827.95913,3836.31778632
1123113.38021,1777826.45342,3836.38806006
1123114.61642,1777824.72702,3836.44138364
1123098.21646,1777881.60288,3834.92147773
1123115.67504,1777824.09484,3836.52199997
1123122.87881,1777808.77459,3836.52169486
1123123.54197,1777806.15576,3836.45465433
1123122.33944,1777811.146,3836.57938524
1123122.91788,1777813.92796,3836.73195378
1123121.71516,1777814.34986,3836.65510607
1123124.28021,1777812.73834,3836.78896448
1123120.41958,1777815.4677,3836.59039268
1123121.51649,1777811.60891,3836.52169486
1123121.70339,1777809.96274,3836.45654048
